time,SO2,NO2,O3,PM10,PM2.5,CO,CO_model,NO2_model,SO2_model,O3_model,PM10_model,PM2.5_model
2022-02-18 05:00:00,0.1,0.2,72.6,4.0,2.0,210,270.0,1.5390625,0.54296875,51.375,0.7519531,0.5
2022-02-18 06:00:00,0.1,0.9,71.3,4.0,2.0,210,277.0,2.1171875,0.70703125,45.375,0.8359375,0.5
2022-02-18 07:00:00,0.1,3.0,66.0,3.0,2.0,190,283.0,2.484375,0.84765625,40.75,0.8671875,0.5
2022-02-18 08:00:00,0.2,7.6,54.1,2.0,2.0,180,283.0,2.328125,0.85546875,41.375,0.86328125,0.5
2022-02-18 09:00:00,0.1,12.5,52.6,2.0,2.0,200,280.0,2.2890625,0.9160156,42.875,0.828125,0.5
2022-02-18 10:00:00,0.1,13.7,52.5,2.5,1.5,200,280.0,2.328125,0.9375,42.125,0.8046875,0.5
2022-02-18 11:00:00,0.2,10.4,54.7,3.0,1.0,210,277.0,2.4375,0.9296875,41.125,0.8027344,0.5
2022-02-18 12:00:00,0.2,11.1,55.3,3.0,1.0,190,277.0,2.4375,0.8847656,41.75,0.7910156,0.5
2022-02-18 13:00:00,0.2,10.2,55.8,4.0,1.0,210,277.0,2.4375,0.84765625,43.625,0.80859375,0.5
2022-02-18 14:00:00,0.2,9.6,57.8,5.0,1.0,190,277.0,2.78125,0.9375,44.625,1.2226562,0.83984375
2022-02-18 15:00:00,0.2,9.6,52.7,5.0,1.0,0,277.0,4.40625,1.5195312,49.25,2.03125,1.3945312
2022-02-18 16:00:00,0.3,9.6,55.2,4.0,1.5,170,290.0,7.453125,2.734375,48.625,3.9375,2.796875
2022-02-18 17:00:00,0.2,9.6,48.7,3.0,2.0,210,297.0,8.03125,2.9765625,45.375,6.21875,4.609375
2022-02-18 18:00:00,0.3,9.6,46.3,3.0,2.0,250,290.0,6.25,2.203125,45.375,6.234375,4.59375
2022-02-18 19:00:00,0.3,9.6,46.9,3.5,2.5,240,287.0,4.359375,1.4570312,46.375,4.5625,3.171875
2022-02-18 20:00:00,0.2,16.8,53.4,4.0,3.0,230,290.0,3.6796875,1.21875,46.375,3.4296875,2.140625
2022-02-18 21:00:00,0.3,11.1,57.7,4.0,3.0,230,290.0,3.46875,1.0546875,45.0,2.9375,1.765625
2022-02-18 22:00:00,0.2,10.6,56.1,5.5,3.0,210,280.0,2.8203125,0.7441406,45.0,2.296875,1.3671875
2022-02-18 23:00:00,0.2,8.9,57.3,7.0,3.0,210,273.0,2.265625,0.6171875,46.375,2.25,1.3671875
2022-02-19 00:00:00,0.1,6.4,57.9,7.0,3.0,200,270.0,2.203125,0.7597656,49.25,2.5859375,1.59375
2022-02-19 01:00:00,0.2,4.7,58.5,6.5,3.0,190,250.0,1.7773438,0.7597656,64.25,2.4453125,1.421875
2022-02-19 02:00:00,0.1,1.1,68.0,6.0,3.0,170,253.5,2.0546875,0.8925781,65.75,2.8046875,1.7421875
2022-02-19 03:00:00,0.2,7.6,66.6,6.0,3.0,170,253.5,2.546875,1.0546875,65.0,2.5625,1.7148438
2022-02-19 04:00:00,0.2,7.4,67.2,6.5,3.0,170,260.0,3.3359375,1.1914062,64.25,2.0234375,1.4179688
2022-02-19 05:00:00,0.1,0.6,71.2,7.0,3.0,160,273.0,4.484375,1.7578125,62.125,2.796875,2.015625
2022-02-19 06:00:00,0.2,0.8,71.1,7.0,3.0,170,280.0,4.921875,2.109375,62.125,3.5546875,2.609375
2022-02-19 07:00:00,0.2,2.7,69.5,7.5,2.5,170,280.0,4.96875,2.4375,62.875,3.359375,2.4375
2022-02-19 08:00:00,0.1,5.3,66.5,8.0,2.0,190,287.0,5.5625,3.0625,62.125,3.609375,2.6328125
2022-02-19 09:00:00,0.2,11.0,62.3,8.0,2.0,190,290.0,5.984375,3.2421875,61.5,3.625,2.71875
2022-02-19 10:00:00,0.1,14.8,59.3,7.5,2.0,200,290.0,5.90625,3.15625,60.75,3.359375,2.5546875
2022-02-19 11:00:00,0.2,16.6,56.0,7.0,2.0,220,283.0,5.640625,3.0390625,60.0,2.9375,2.25
2022-02-19 12:00:00,0.3,21.7,52.3,7.0,2.0,220,277.0,5.390625,2.828125,60.0,2.4921875,1.9257812
2022-02-19 13:00:00,0.6,20.9,53.9,5.5,2.0,220,270.0,5.140625,2.3828125,62.125,1.8945312,1.453125
2022-02-19 14:00:00,0.4,19.2,56.4,4.0,2.0,220,263.0,4.875,1.9960938,61.5,1.4570312,1.0429688
2022-02-19 15:00:00,0.2,15.8,59.1,4.0,2.0,210,280.0,10.78125,2.828125,52.125,2.75,2.03125
2022-02-19 16:00:00,0.7,33.5,41.3,3.5,2.0,210,280.0,7.359375,1.6054688,51.375,3.15625,2.3046875
2022-02-19 17:00:00,1.1,51.8,18.5,3.0,2.0,240,277.0,5.5625,1.7851562,52.875,2.65625,2.0390625
2022-02-19 18:00:00,0.5,31.2,34.9,3.0,2.0,260,280.0,6.5,2.4375,47.125,2.984375,2.296875
2022-02-19 19:00:00,0.4,25.8,45.1,4.0,2.0,260,283.0,5.4375,1.9648438,43.625,3.34375,2.6796875
2022-02-19 20:00:00,0.3,17.2,51.1,5.0,2.0,240,283.0,3.5546875,1.3828125,52.875,2.9765625,2.34375
2022-02-19 21:00:00,0.3,14.9,50.5,5.0,2.0,270,280.0,4.109375,2.2890625,56.5,2.6171875,2.0
2022-02-19 22:00:00,0.2,8.1,56.3,5.5,2.5,250,270.0,2.5,1.0859375,55.0,0.9550781,0.6035156
2022-02-19 23:00:00,0.3,5.9,59.5,6.0,3.0,240,273.0,2.140625,0.9667969,48.625,0.75,0.5
2022-02-20 00:00:00,0.2,6.1,62.6,6.0,3.0,260,280.0,2.265625,1.0429688,43.625,0.86328125,0.58203125
2022-02-20 01:00:00,0.2,8.4,58.5,5.0,2.5,220,277.0,2.5859375,1.1601562,43.625,0.86328125,0.5527344
2022-02-20 02:00:00,0.2,6.8,60.5,4.0,2.0,200,280.0,2.3515625,0.9824219,43.25,0.9746094,0.6347656
2022-02-20 03:00:00,0.2,6.5,60.2,4.0,2.0,170,287.0,3.25,1.3671875,40.75,1.9648438,1.4296875
2022-02-20 04:00:00,0.1,3.1,61.7,3.5,1.5,170,290.0,3.765625,1.4570312,39.625,2.90625,2.109375
2022-02-20 05:00:00,0.2,4.4,57.2,3.0,1.0,180,297.0,3.125,1.1171875,40.75,3.109375,1.9960938
2022-02-20 06:00:00,0.1,2.8,57.7,3.0,1.0,180,303.0,3.59375,1.1914062,39.625,3.6953125,2.328125
2022-02-20 07:00:00,0.2,3.9,56.3,2.0,1.0,180,307.0,4.109375,1.265625,38.5,4.203125,2.671875
2022-02-20 08:00:00,0.2,5.2,53.6,1.0,1.0,170,303.0,3.8515625,1.21875,38.5,4.21875,2.65625
2022-02-20 09:00:00,0.2,7.1,51.1,1.0,1.0,180,300.0,3.3359375,1.1601562,39.625,3.78125,2.375
2022-02-20 10:00:00,0.2,7.7,51.1,1.5,1.0,200,293.0,2.8203125,0.9375,41.375,3.1484375,2.046875
2022-02-20 11:00:00,0.2,11.5,49.4,2.0,1.0,230,290.0,2.671875,0.953125,43.25,2.859375,1.921875
2022-02-20 12:00:00,0.3,17.5,45.2,2.0,1.0,310,287.0,2.8671875,1.1289062,45.375,2.8125,1.9609375
2022-02-20 13:00:00,0.3,11.6,51.3,3.5,1.5,220,310.0,5.0,1.4140625,42.125,5.21875,3.375
2022-02-20 14:00:00,0.3,13.8,51.8,5.0,2.0,230,347.0,8.71875,2.2890625,35.375,8.75,5.515625
2022-02-20 15:00:00,0.2,10.4,58.8,5.0,2.0,290,377.0,13.875,3.2421875,29.3125,11.875,7.53125
2022-02-20 16:00:00,0.2,10.6,57.7,5.5,2.0,220,410.0,17.9375,4.21875,25.375,15.125,9.65625
2022-02-20 17:00:00,0.2,15.1,54.0,6.0,2.0,280,413.0,16.0625,4.28125,27.125,15.96875,10.21875
2022-02-20 18:00:00,0.2,22.1,46.6,6.0,2.0,270,387.0,11.28125,3.6015625,32.125,13.6875,8.875
2022-02-20 19:00:00,0.3,15.1,51.0,5.0,2.5,250,353.0,7.453125,2.6171875,36.75,10.78125,7.28125
2022-02-20 20:00:00,0.2,13.1,54.3,4.0,3.0,260,340.0,6.25,2.140625,37.875,10.0,6.953125
2022-02-20 21:00:00,0.2,10.3,59.8,4.0,3.0,270,323.0,5.734375,1.90625,38.25,9.0,6.609375
2022-02-20 22:00:00,0.2,11.4,59.2,3.5,3.0,270,303.0,5.046875,1.6835938,41.125,7.875,6.328125
2022-02-20 23:00:00,0.2,7.1,64.7,3.0,3.0,230,300.0,4.53125,1.4882812,43.875,7.71875,6.390625
2022-02-21 00:00:00,0.1,4.3,67.5,3.0,3.0,210,293.0,3.8984375,1.3671875,46.375,7.375,6.078125
2022-02-21 01:00:00,0.1,4.0,67.2,3.0,2.5,210,290.0,3.296875,1.4882812,50.75,6.40625,5.0625
2022-02-21 02:00:00,0.2,1.6,65.0,3.0,2.0,190,290.0,3.3828125,1.8320312,50.75,6.515625,5.015625
2022-02-21 03:00:00,0.2,0.6,64.9,3.0,2.0,180,290.0,3.7265625,2.171875,50.75,6.125,4.59375
2022-02-21 04:00:00,0.1,0.6,63.9,2.5,1.5,180,293.0,4.65625,2.6171875,48.625,5.734375,4.25
2022-02-21 05:00:00,0.1,0.0,67.9,2.0,1.0,180,310.0,5.46875,2.9453125,47.875,6.640625,4.46875
2022-02-21 06:00:00,0.1,2.0,67.9,2.0,1.0,170,313.0,5.640625,2.859375,49.25,6.390625,4.0
2022-02-21 07:00:00,0.3,8.0,59.6,1.5,0.5,180,300.0,4.796875,2.203125,51.375,4.515625,3.03125
2022-02-21 08:00:00,0.3,19.3,50.6,1.0,0.0,200,300.0,4.96875,2.140625,50.0,4.1875,2.9609375
2022-02-21 09:00:00,0.2,19.3,53.9,1.0,0.0,190,297.0,4.75,2.0859375,49.25,3.140625,2.203125
2022-02-21 10:00:00,0.1,14.8,58.6,1.0,0.0,190,290.0,4.28125,1.8007812,50.75,2.0,1.3828125
2022-02-21 11:00:00,0.1,14.4,59.7,1.0,0.0,180,283.0,3.9375,1.578125,52.125,1.5859375,1.1054688
2022-02-21 12:00:00,0.1,13.4,59.9,1.0,0.0,190,287.0,4.359375,1.5195312,50.0,2.3125,1.90625
2022-02-21 13:00:00,0.2,15.7,56.6,1.5,0.0,170,290.0,4.921875,1.53125,47.875,3.1953125,2.7578125
2022-02-21 14:00:00,0.2,14.7,55.6,2.0,0.0,170,297.0,5.8125,1.7109375,45.75,3.3671875,2.8046875
2022-02-21 15:00:00,0.2,15.5,52.8,2.0,0.0,180,307.0,7.015625,1.578125,41.375,3.8359375,3.125
2022-02-21 16:00:00,0.1,16.4,47.1,2.5,0.5,200,310.0,7.703125,1.4296875,38.875,3.828125,2.9140625
2022-02-21 17:00:00,0.2,17.3,43.0,3.0,1.0,200,300.0,7.109375,1.3828125,44.625,3.5859375,2.4375
2022-02-21 18:00:00,0.2,21.1,35.3,3.0,1.0,220,287.0,5.171875,1.3085938,57.125,3.09375,1.8554688
2022-02-21 19:00:00,0.2,20.5,34.0,3.0,1.0,220,277.0,3.5546875,1.21875,64.25,2.5234375,1.4140625
2022-02-21 20:00:00,0.3,11.4,47.1,3.0,1.0,200,273.0,3.3359375,1.234375,65.0,2.484375,1.390625
2022-02-21 21:00:00,0.1,6.2,62.0,3.0,1.0,180,267.0,3.3359375,1.1914062,64.25,2.140625,1.1953125
2022-02-21 22:00:00,0.1,3.3,76.6,3.0,0.5,170,257.0,3.296875,1.1289062,64.25,1.4257812,0.8066406
2022-02-21 23:00:00,0.1,2.1,78.0,3.0,0.0,180,260.0,3.7265625,1.3085938,62.875,1.3867188,0.875
2022-02-22 00:00:00,0.1,1.7,76.8,3.0,0.0,180,263.0,4.359375,1.5625,60.75,1.6640625,1.1289062
2022-02-22 01:00:00,0.1,0.9,77.5,2.5,0.0,180,280.0,5.90625,2.0234375,55.75,2.1640625,1.5234375
2022-02-22 02:00:00,0.1,0.3,78.4,2.0,0.0,180,297.0,8.5625,2.828125,50.75,2.765625,1.9765625
2022-02-22 03:00:00,0.1,0.1,78.5,2.0,0.0,180,320.0,11.96875,3.8671875,46.375,3.2578125,2.3828125
2022-02-22 04:00:00,0.1,0.3,77.3,1.5,0.0,180,340.0,14.5625,4.703125,43.625,3.71875,2.84375
2022-02-22 05:00:00,0.1,3.7,70.0,1.0,0.0,180,363.0,13.34375,4.28125,45.375,4.59375,3.578125
2022-02-22 06:00:00,0.2,27.6,46.9,1.0,0.0,170,350.0,11.125,3.421875,42.875,3.671875,2.9140625
2022-02-22 07:00:00,1.0,66.3,14.4,1.5,0.5,290,313.0,10.6875,3.9296875,36.75,3.0078125,2.34375
2022-02-22 08:00:00,0.9,72.3,5.5,2.0,1.0,420,320.0,10.78125,4.578125,32.125,3.40625,2.5546875
2022-02-22 09:00:00,1.0,58.0,21.1,2.0,1.0,300,327.0,10.875,5.0625,32.875,3.546875,2.6640625
2022-02-22 10:00:00,0.8,34.1,24.1,3.0,1.5,230,327.0,10.53125,4.875,35.75,3.5703125,2.6484375
2022-02-22 11:00:00,1.0,42.4,22.4,4.0,2.0,240,313.0,8.625,4.046875,38.25,3.09375,1.9921875
2022-02-22 12:00:00,1.6,54.6,15.6,4.0,2.0,260,300.0,6.25,2.9140625,41.125,2.1640625,1.0898438
2022-02-22 13:00:00,1.6,54.6,16.6,5.0,2.5,150,287.0,3.7265625,1.7109375,45.375,1.5234375,0.7089844
2022-02-22 14:00:00,0.8,38.2,34.0,6.0,3.0,190,283.0,3.2109375,1.4726562,46.375,1.3632812,0.6933594
2022-02-22 15:00:00,0.8,34.7,37.5,6.0,3.0,260,283.0,3.5546875,1.546875,47.125,1.4335938,0.79296875
2022-02-22 16:00:00,0.9,37.6,36.8,5.5,2.5,290,283.0,3.5546875,1.53125,49.25,1.8125,1.1054688
2022-02-22 17:00:00,0.7,37.2,36.7,5.0,2.0,300,290.0,3.59375,1.578125,50.0,2.359375,1.4765625
2022-02-22 18:00:00,0.8,39.2,37.1,5.0,2.0,310,293.0,3.7265625,1.7109375,50.75,2.6171875,1.609375
2022-02-22 19:00:00,0.7,39.0,37.3,5.5,2.0,310,297.0,3.8984375,1.8476562,51.375,2.828125,1.734375
2022-02-22 20:00:00,0.5,31.3,44.0,6.0,2.0,290,300.0,4.109375,1.9960938,51.375,3.09375,1.8867188
2022-02-22 21:00:00,0.4,23.1,50.1,6.0,2.0,260,297.0,4.28125,2.0546875,51.375,2.7421875,1.6796875
2022-02-22 22:00:00,0.4,18.9,53.7,6.5,2.5,240,290.0,4.28125,2.0234375,51.375,1.78125,1.125
2022-02-22 23:00:00,0.4,13.6,54.4,7.0,3.0,240,287.0,4.578125,2.203125,51.375,1.6210938,1.0507812
2022-02-23 00:00:00,0.3,9.6,58.7,7.0,3.0,240,290.0,5.21875,2.46875,49.25,1.671875,1.0898438
2022-02-23 01:00:00,0.3,4.4,63.0,6.0,2.5,230,297.0,6.25,2.859375,45.75,3.0859375,2.046875
2022-02-23 02:00:00,0.3,3.4,63.1,5.0,2.0,210,300.0,6.328125,2.796875,45.375,3.3984375,2.2421875
2022-02-23 03:00:00,0.3,3.9,62.1,5.0,2.0,210,303.0,6.25,2.5625,45.375,3.734375,2.453125
2022-02-23 04:00:00,0.3,4.7,60.6,4.5,2.5,200,327.0,6.765625,2.5625,43.25,5.609375,3.578125
2022-02-23 05:00:00,0.3,3.3,62.0,4.0,3.0,200,413.0,10.6875,3.78125,36.375,14.375,8.90625
2022-02-23 06:00:00,0.3,4.0,61.4,4.0,3.0,220,520.0,17.625,5.359375,26.0625,25.6875,15.9375
2022-02-23 07:00:00,0.5,17.6,48.8,4.0,3.0,240,594.0,22.25,6.546875,18.5625,34.5,21.4375
2022-02-23 08:00:00,0.9,54.6,15.8,4.0,3.0,260,580.0,20.5625,6.546875,19.4375,34.0,21.0625
2022-02-23 09:00:00,1.1,60.6,13.2,4.0,3.0,280,473.0,15.0625,5.53125,28.25,22.9375,14.34375
2022-02-23 10:00:00,1.1,53.0,20.6,6.0,4.5,310,317.0,6.671875,3.6015625,47.125,6.609375,4.390625
2022-02-23 11:00:00,0.9,46.1,26.0,8.0,6.0,280,300.0,4.578125,2.6796875,52.875,4.3125,2.78125
2022-02-23 12:00:00,0.8,39.1,33.3,8.0,6.0,290,293.0,3.7265625,2.109375,55.75,3.453125,2.078125
2022-02-23 13:00:00,0.5,29.3,41.1,10.0,7.0,260,313.0,4.703125,2.0859375,53.625,5.03125,2.8359375
2022-02-23 14:00:00,0.5,24.7,46.0,12.0,8.0,240,347.0,6.84375,2.3828125,48.625,7.90625,4.359375
2022-02-23 15:00:00,0.6,29.2,43.3,12.0,8.0,260,373.0,9.15625,2.6171875,44.25,10.34375,5.625
2022-02-23 16:00:00,0.5,28.3,44.4,12.0,7.5,250,407.0,11.46875,3.0390625,40.0,13.65625,7.40625
2022-02-23 17:00:00,0.5,31.9,40.4,12.0,7.0,240,433.0,11.46875,3.3671875,38.25,17.3125,9.28125
2022-02-23 18:00:00,0.5,40.8,30.1,12.0,7.0,240,440.0,10.28125,3.390625,38.25,19.0625,10.09375
2022-02-23 19:00:00,0.6,45.7,26.1,10.5,6.0,310,423.0,8.71875,3.125,39.25,17.5625,9.1875
2022-02-23 20:00:00,0.5,41.2,34.0,9.0,5.0,370,387.0,6.9375,2.6796875,42.125,13.75,7.125
2022-02-23 21:00:00,0.4,17.2,55.6,9.0,5.0,260,333.0,4.75,1.90625,50.0,8.3125,4.234375
2022-02-23 22:00:00,0.3,11.9,60.1,8.0,5.0,220,283.0,2.484375,1.1015625,60.0,3.328125,1.7539062
2022-02-23 23:00:00,0.4,10.0,63.7,7.0,5.0,220,277.0,1.90625,1.0117188,62.125,2.7734375,1.7070312
2022-02-24 00:00:00,0.3,2.6,71.1,7.0,5.0,190,280.0,2.0703125,1.1171875,60.75,3.7421875,2.65625
2022-02-24 01:00:00,0.2,1.7,72.3,5.5,4.0,190,273.0,1.796875,1.0859375,61.5,3.25,2.5703125
2022-02-24 02:00:00,0.3,0.6,72.2,4.0,3.0,190,273.0,1.96875,1.0703125,59.25,3.578125,3.0546875
2022-02-24 03:00:00,0.3,0.4,71.0,4.0,3.0,190,273.0,2.2265625,1.0273438,56.5,4.34375,3.8828125
2022-02-24 04:00:00,0.2,0.3,70.8,2.5,2.0,180,277.0,2.328125,0.8183594,55.75,5.015625,4.421875
2022-02-24 05:00:00,0.3,0.2,72.4,1.0,1.0,150,283.0,2.9921875,0.765625,53.625,6.3125,5.359375
2022-02-24 06:00:00,0.2,0.6,71.9,1.0,1.0,170,283.0,3.421875,0.72265625,53.625,6.859375,5.59375
2022-02-24 07:00:00,0.3,1.2,71.2,1.5,0.5,190,273.0,2.8203125,0.6542969,59.25,5.703125,4.265625
2022-02-24 08:00:00,0.2,2.4,69.4,2.0,0.0,180,263.0,2.484375,0.72265625,65.75,5.203125,3.703125
2022-02-24 09:00:00,0.3,3.6,69.0,2.0,0.0,150,257.0,2.484375,0.78125,67.75,5.65625,4.328125
2022-02-24 10:00:00,0.3,5.4,67.9,3.5,0.5,160,257.0,2.5859375,0.7890625,67.75,6.421875,5.234375
2022-02-24 11:00:00,0.3,5.6,67.0,5.0,1.0,190,260.0,2.8203125,0.8261719,67.0,7.640625,6.53125
2022-02-24 12:00:00,0.4,6.0,68.6,5.0,1.0,200,267.0,3.2109375,1.1015625,67.75,9.625,8.375
2022-02-24 13:00:00,0.4,5.2,71.3,7.0,2.5,190,270.0,3.7265625,1.5625,69.25,11.09375,9.59375
2022-02-24 14:00:00,0.5,6.8,70.9,9.0,4.0,210,270.0,4.140625,1.7421875,69.25,11.75,9.96875
2022-02-24 15:00:00,0.6,7.4,70.2,9.0,4.0,250,270.0,4.484375,1.5195312,68.5,11.5,9.75
2022-02-24 16:00:00,0.7,7.5,69.7,10.5,5.0,220,270.0,4.484375,1.3398438,69.25,10.625,9.125
2022-02-24 17:00:00,0.7,8.2,70.0,12.0,6.0,220,273.0,4.359375,1.3828125,69.25,10.78125,9.3125
2022-02-24 18:00:00,0.6,8.1,71.4,12.0,6.0,220,280.0,4.28125,1.578125,68.5,11.875,10.3125
2022-02-24 19:00:00,0.6,8.4,71.7,11.5,6.0,230,280.0,4.359375,1.8320312,67.75,13.125,11.5
2022-02-24 20:00:00,0.6,7.7,71.9,11.0,6.0,230,283.0,4.3125,1.9960938,67.0,13.71875,12.09375
2022-02-24 21:00:00,0.7,6.2,73.5,11.0,6.0,220,283.0,4.234375,2.203125,67.0,13.78125,12.34375
2022-02-24 22:00:00,0.7,4.0,75.1,10.5,6.0,190,280.0,4.359375,2.2578125,67.0,13.84375,12.6875
2022-02-24 23:00:00,0.7,3.0,75.8,10.0,6.0,190,277.0,4.359375,2.140625,67.75,13.65625,12.53125
2022-02-25 00:00:00,0.7,2.0,75.6,10.0,6.0,200,273.0,3.5078125,1.90625,69.25,12.28125,11.21875
2022-02-25 01:00:00,0.6,1.8,72.8,10.0,5.5,210,277.0,3.765625,2.765625,67.75,14.875,12.53125
2022-02-25 02:00:00,0.5,1.8,68.0,10.0,5.0,200,277.0,3.3359375,2.3515625,67.75,13.8125,11.65625
2022-02-25 03:00:00,0.4,1.2,66.5,10.0,5.0,200,277.0,3.125,1.9960938,69.25,12.28125,10.5625
2022-02-25 04:00:00,0.3,1.5,66.3,10.0,5.5,200,277.0,3.25,2.109375,69.25,10.84375,9.65625
2022-02-25 05:00:00,0.3,1.7,64.3,10.0,6.0,200,287.0,3.5546875,2.46875,68.5,10.5625,9.5625
2022-02-25 06:00:00,0.3,1.7,62.0,10.0,6.0,200,293.0,3.765625,2.9140625,67.75,10.75,9.8125
2022-02-25 07:00:00,0.3,2.6,57.9,9.5,5.5,210,300.0,3.6796875,3.2421875,67.0,9.125,8.5
2022-02-25 08:00:00,0.4,5.9,55.2,9.0,5.0,210,303.0,3.8515625,2.6484375,65.75,6.65625,6.296875
2022-02-25 09:00:00,0.4,8.4,52.7,9.0,5.0,210,283.0,3.296875,1.265625,62.125,2.0234375,1.8085938
2022-02-25 10:00:00,0.4,9.7,50.5,8.0,6.0,200,267.0,2.71875,0.5136719,59.25,0.64453125,0.5
2022-02-25 11:00:00,0.3,8.1,52.6,7.0,7.0,210,260.0,3.0390625,0.69921875,59.25,0.6386719,0.5
2022-02-25 12:00:00,0.4,7.0,56.8,7.0,7.0,200,257.0,2.375,0.71484375,60.75,0.6777344,0.5
2022-02-25 13:00:00,0.4,7.1,66.8,7.0,6.5,190,257.0,1.8398438,0.5878906,62.125,0.7910156,0.5
2022-02-25 14:00:00,0.3,11.1,66.9,7.0,6.0,180,257.0,2.2421875,0.68359375,60.75,1.0195312,0.5
2022-02-25 15:00:00,0.4,14.7,59.5,7.0,6.0,200,260.0,3.078125,0.86328125,58.625,1.203125,0.5253906
